,poches,score
181,1HII_pocket0_at;1HII_pocket2_at,0.0879
182,1IDA_pocket1_at;5UPJ_pocket4_at,0.0
183,1HSI_pocket7_at;2HPE_pocket10_at,0.0
184,1JLD_pocket4_at;2HPE_pocket0_at,0.0
185,1IVQ_pocket2_at;1IVQ_pocket5_at,0.0
186,3EC0_pocket4_at;1IDB_pocket7_at,0.0
187,3S45_pocket10_at;1IVP_pocket8_at,0.1961
188,3ECG_pocket5_at;1HSH_pocket2_at,0.0
189,3ECG_pocket0_at;3EBZ_pocket0_at,0.6953
190,1IVQ_pocket7_at;3EBZ_pocket3_at,0.0
191,3ECG_pocket4_at;2HPE_pocket5_at,0.0
192,3EC0_pocket8_at;2MIP_pocket6_at,0.0
193,3EBZ_pocket2_at;4UPJ_pocket3_at,0.0
194,1HII_pocket0_at;4UPJ_pocket3_at,0.012
195,3EC0_pocket3_at;1IDA_pocket6_at,0.0
196,3EC0_pocket8_at;2HPE_pocket4_at,0.0
197,4UPJ_pocket0_at;1HSI_pocket1_at,0.0
198,2HPE_pocket11_at;3EC0_pocket6_at,0.0
199,2MIP_pocket2_at;1HSI_pocket0_at,0.0
200,1IDB_pocket4_at;2HPE_pocket5_at,0.0
201,1HSI_pocket0_at;6UPJ_pocket3_at,0.0
202,4UPJ_pocket7_at;3ECG_pocket2_at,0.0
203,2HPE_pocket0_at;6UPJ_pocket8_at,0.2024
204,1JLD_pocket9_at;3S45_pocket2_at,0.0
205,5UPJ_pocket4_at;1IVP_pocket3_at,0.0
206,2MIP_pocket0_at;3EBZ_pocket9_at,0.0
207,1JLD_pocket10_at;1HSI_pocket1_at,0.2373
208,1JLD_pocket10_at;1IVP_pocket9_at,0.0
209,3ECG_pocket7_at;1JLD_pocket5_at,0.0492
210,3ECG_pocket6_at;3ECG_pocket1_at,0.0
211,4UPJ_pocket2_at;3ECG_pocket0_at,0.0059
212,1JLD_pocket0_at;1HSH_pocket4_at,0.0
213,2HPF_pocket3_at;2HPE_pocket5_at,0.0
214,3EBZ_pocket5_at;3EC0_pocket1_at,0.0
215,3ECG_pocket7_at;1IDB_pocket6_at,0.0
216,2MIP_pocket5_at;1HII_pocket5_at,0.0
217,3EBZ_pocket6_at;1IDB_pocket0_at,0.0
218,3S45_pocket7_at;1IVQ_pocket1_at,0.0
219,1IVQ_pocket2_at;1IVQ_pocket1_at,0.0169
220,2HPE_pocket10_at;1JLD_pocket4_at,0.4286
221,3EBZ_pocket10_at;3ECG_pocket1_at,0.0
222,3EBZ_pocket5_at;3S45_pocket0_at,0.0
223,1HSI_pocket8_at;3EC0_pocket9_at,0.0
224,1HII_pocket8_at;2HPE_pocket10_at,0.0
225,2HPE_pocket6_at;1IDB_pocket9_at,0.0
226,3UPJ_pocket7_at;3S45_pocket11_at,0.0
227,1IDB_pocket9_at;3ECG_pocket9_at,0.0
228,2HPE_pocket10_at;1HII_pocket5_at,0.0
229,3ECG_pocket2_at;1IDA_pocket3_at,0.0
230,1IVQ_pocket4_at;1HSI_pocket1_at,0.0
231,2HPF_pocket2_at;1IDA_pocket3_at,0.0
232,4UPJ_pocket1_at;3S45_pocket1_at,0.0
233,3S45_pocket4_at;3EC0_pocket9_at,0.0526
234,1HSI_pocket7_at;4UPJ_pocket6_at,0.0
235,1JLD_pocket7_at;1IVQ_pocket5_at,0.0
236,1IVQ_pocket2_at;1HII_pocket0_at,0.0
237,1IVQ_pocket4_at;3EBZ_pocket5_at,0.0758
238,3UPJ_pocket1_at;1IVP_pocket3_at,0.0
239,3ECG_pocket0_at;3EBZ_pocket4_at,0.0397
240,1IVQ_pocket7_at;3EBZ_pocket7_at,0.0149
241,1JLD_pocket8_at;1HSI_pocket1_at,0.0
242,1HSI_pocket9_at;1IDB_pocket3_at,0.2128
243,1JLD_pocket6_at;2HPE_pocket5_at,0.0
244,5UPJ_pocket5_at;3UPJ_pocket3_at,0.0
245,1HSH_pocket6_at;4UPJ_pocket3_at,0.0147
246,2HPE_pocket4_at;1IVP_pocket5_at,0.0
247,3S45_pocket8_at;4UPJ_pocket1_at,0.0
248,4UPJ_pocket4_at;3ECG_pocket1_at,0.0
249,1HSI_pocket7_at;1HII_pocket6_at,0.0
250,1HSI_pocket2_at;2HPF_pocket0_at,0.0667
251,5UPJ_pocket0_at;6UPJ_pocket6_at,0.0
252,5UPJ_pocket6_at;1JLD_pocket4_at,0.0
253,1HII_pocket8_at;3ECG_pocket6_at,0.0
254,2MIP_pocket2_at;1JLD_pocket3_at,0.0
255,2HPF_pocket4_at;3S45_pocket0_at,0.0
256,6UPJ_pocket5_at;2HPF_pocket1_at,0.0
257,2HPE_pocket0_at;6UPJ_pocket4_at,0.0
258,2HPE_pocket1_at;1HSI_pocket4_at,0.0
259,1HSI_pocket4_at;1HSI_pocket3_at,0.0
260,2HPF_pocket7_at;3S45_pocket1_at,0.0435
261,2HPE_pocket1_at;2MIP_pocket3_at,0.0449
262,6UPJ_pocket2_at;1JLD_pocket2_at,0.0
263,1IVQ_pocket6_at;1IVP_pocket8_at,0.0
264,2HPE_pocket6_at;3EC0_pocket1_at,0.0263
265,4UPJ_pocket6_at;6UPJ_pocket8_at,0.0
266,3S45_pocket4_at;1IDA_pocket7_at,0.0
267,2HPE_pocket11_at;3ECG_pocket4_at,0.0
268,3EBZ_pocket2_at;6UPJ_pocket6_at,0.0
269,3EC0_pocket5_at;1JLD_pocket6_at,0.0
270,2HPE_pocket11_at;1HSH_pocket3_at,0.0
271,2HPF_pocket4_at;2HPE_pocket10_at,0.0
272,1IDA_pocket5_at;3ECG_pocket5_at,0.0
273,1JLD_pocket5_at;4UPJ_pocket2_at,0.0
274,3EBZ_pocket2_at;2HPF_pocket4_at,0.0
275,1HSI_pocket4_at;3ECG_pocket1_at,0.0
276,1HSI_pocket7_at;1IDB_pocket0_at,0.0088
277,2MIP_pocket4_at;6UPJ_pocket6_at,0.0
278,4UPJ_pocket1_at;2HPE_pocket3_at,0.0
279,3UPJ_pocket2_at;1IDA_pocket7_at,0.0
280,1HSI_pocket5_at;4UPJ_pocket7_at,0.0
281,1IVQ_pocket7_at;1JLD_pocket6_at,0.0
282,1IDB_pocket5_at;1IDA_pocket6_at,0.0
283,1IDB_pocket4_at;1HSI_pocket9_at,0.0
284,1HSI_pocket3_at;1IDB_pocket0_at,0.1386
285,2HPF_pocket5_at;1HSH_pocket0_at,0.0935
286,3EC0_pocket5_at;3EBZ_pocket9_at,0.0
287,1HII_pocket1_at;3UPJ_pocket4_at,0.0
288,1HSI_pocket5_at;1JLD_pocket8_at,0.0
289,1HSH_pocket8_at;3ECG_pocket2_at,0.0
290,3UPJ_pocket4_at;1IVP_pocket7_at,0.0
291,2HPE_pocket12_at;3S45_pocket2_at,0.0
292,1HII_pocket2_at;3S45_pocket10_at,0.0
293,1HSH_pocket8_at;3EBZ_pocket5_at,0.0
294,2MIP_pocket2_at;1IVP_pocket8_at,0.0
295,3EBZ_pocket8_at;3ECG_pocket9_at,0.0
296,3ECG_pocket4_at;1IVP_pocket5_at,0.0
297,1IVP_pocket0_at;2HPE_pocket3_at,0.0147
298,4UPJ_pocket2_at;1HSH_pocket0_at,0.0
299,3UPJ_pocket1_at;1IVP_pocket9_at,0.0
300,5UPJ_pocket6_at;2MIP_pocket6_at,0.0
301,2HPE_pocket7_at;1IVQ_pocket1_at,0.0
302,3ECG_pocket11_at;3EC0_pocket1_at,0.0
303,1HII_pocket1_at;3UPJ_pocket0_at,0.28
304,3EC0_pocket9_at;1IVQ_pocket3_at,0.0
305,4UPJ_pocket0_at;1HII_pocket3_at,0.0
306,1HII_pocket0_at;2HPE_pocket2_at,0.0
307,1IVP_pocket2_at;3EBZ_pocket7_at,0.0
308,1IDB_pocket5_at;1IDA_pocket2_at,0.0
309,3ECG_pocket0_at;6UPJ_pocket4_at,0.0473
310,3EC0_pocket2_at;1JLD_pocket8_at,0.0
311,2MIP_pocket0_at;1HII_pocket4_at,0.0
312,3ECG_pocket3_at;4UPJ_pocket2_at,0.0
313,2HPE_pocket5_at;6UPJ_pocket8_at,0.0
314,1HSI_pocket5_at;3EC0_pocket9_at,0.0893
315,3EBZ_pocket11_at;3EBZ_pocket4_at,0.0714
316,1IDA_pocket5_at;1IVP_pocket1_at,0.0
317,2HPE_pocket1_at;1HSI_pocket0_at,0.0621
318,2HPE_pocket6_at;3ECG_pocket8_at,0.0
319,3S45_pocket1_at;1IVP_pocket4_at,0.0
320,3ECG_pocket0_at;3EBZ_pocket11_at,0.0136
321,2HPE_pocket4_at;1IVP_pocket1_at,0.0
322,1IVQ_pocket3_at;1IVP_pocket3_at,0.0
323,1HSI_pocket7_at;1HII_pocket2_at,0.0
324,3EBZ_pocket10_at;5UPJ_pocket6_at,0.0
325,1HII_pocket0_at;1HSH_pocket3_at,0.0
326,3ECG_pocket11_at;1HSH_pocket2_at,0.0
327,1IVQ_pocket4_at;3S45_pocket0_at,0.0
328,4UPJ_pocket0_at;3ECG_pocket8_at,0.134
329,3S45_pocket5_at;5UPJ_pocket2_at,0.0
330,3EBZ_pocket2_at;1IVQ_pocket4_at,0.0
331,2MIP_pocket4_at;3EBZ_pocket2_at,0.0
332,3ECG_pocket7_at;3UPJ_pocket6_at,0.0
333,3EC0_pocket5_at;1HII_pocket3_at,0.3509
334,1HSI_pocket5_at;3S45_pocket5_at,0.0
335,3S45_pocket4_at;1IDB_pocket8_at,0.0
336,3UPJ_pocket2_at;3UPJ_pocket0_at,0.0
337,1HSH_pocket1_at;3UPJ_pocket4_at,0.0
338,1IDB_pocket6_at;1JLD_pocket4_at,0.0
339,3EC0_pocket7_at;1HII_pocket5_at,0.0
340,3EBZ_pocket10_at;3S45_pocket6_at,0.0
341,3S45_pocket1_at;1IVQ_pocket3_at,0.3276
342,1IDB_pocket4_at;1HII_pocket3_at,0.0
343,4UPJ_pocket6_at;1IVP_pocket8_at,0.0
344,1HSH_pocket4_at;3ECG_pocket10_at,0.0
345,6UPJ_pocket1_at;3S45_pocket1_at,0.0125
346,1HSH_pocket3_at;1HII_pocket5_at,0.0
347,6UPJ_pocket0_at;3S45_pocket2_at,0.0081
348,1JLD_pocket3_at;1IDB_pocket5_at,0.0
349,2MIP_pocket4_at;1IVP_pocket4_at,0.0
350,1IDB_pocket10_at;3EC0_pocket1_at,0.0
351,3ECG_pocket8_at;2MIP_pocket1_at,0.0
352,3S45_pocket11_at;1IDB_pocket10_at,0.0
353,2MIP_pocket4_at;1IVP_pocket7_at,0.0
354,6UPJ_pocket3_at;3EC0_pocket1_at,0.0
355,1HSI_pocket8_at;1HSI_pocket3_at,0.0
356,3EBZ_pocket1_at;1IDA_pocket0_at,0.0
357,3ECG_pocket9_at;3EBZ_pocket9_at,0.0
358,3ECG_pocket11_at;3EC0_pocket6_at,0.0
359,1IDA_pocket2_at;1IVP_pocket4_at,0.0
360,2HPE_pocket2_at;3EBZ_pocket0_at,0.0
361,2MIP_pocket2_at;1IVP_pocket11_at,0.3125
362,3EBZ_pocket8_at;1HII_pocket3_at,0.0
363,3ECG_pocket7_at;1IVQ_pocket2_at,0.0
364,1HSI_pocket7_at;1IVQ_pocket4_at,0.0
365,3EBZ_pocket4_at;3EC0_pocket6_at,0.0
366,3EBZ_pocket2_at;3EBZ_pocket3_at,0.0102
367,3EC0_pocket4_at;1HSI_pocket4_at,0.0
368,3EBZ_pocket2_at;3EC0_pocket6_at,0.0
369,3UPJ_pocket2_at;2MIP_pocket4_at,0.0
370,1HSI_pocket7_at;1JLD_pocket6_at,0.0
371,3UPJ_pocket1_at;1JLD_pocket2_at,0.0
372,4UPJ_pocket6_at;3S45_pocket9_at,0.0
373,1IDB_pocket7_at;2HPE_pocket3_at,0.0
374,3S45_pocket5_at;3S45_pocket11_at,0.0
375,1HII_pocket1_at;1IVP_pocket5_at,0.0
376,1IVQ_pocket6_at;1HII_pocket6_at,0.0
377,1HII_pocket7_at;3EC0_pocket4_at,0.0
378,3S45_pocket4_at;6UPJ_pocket0_at,0.0
379,2HPE_pocket1_at;3S45_pocket10_at,0.0
380,3UPJ_pocket2_at;3UPJ_pocket4_at,0.0
381,1HSH_pocket1_at;3UPJ_pocket0_at,0.0064
382,6UPJ_pocket1_at;4UPJ_pocket2_at,0.0
383,1IDB_pocket9_at;1IDB_pocket7_at,0.0
384,3ECG_pocket7_at;1HII_pocket1_at,0.0
385,1HSI_pocket7_at;1HSH_pocket8_at,0.0
386,3ECG_pocket0_at;1HSI_pocket1_at,0.0
387,2HPE_pocket4_at;2HPE_pocket0_at,0.0
388,3ECG_pocket4_at;2MIP_pocket1_at,0.38
389,6UPJ_pocket3_at;1HII_pocket5_at,0.0
390,3UPJ_pocket0_at;1IVQ_pocket6_at,0.0
391,3ECG_pocket4_at;1IVP_pocket8_at,0.0
392,3EBZ_pocket11_at;1IDA_pocket6_at,0.0
393,5UPJ_pocket5_at;1HSI_pocket1_at,0.0
394,1HSI_pocket4_at;3EBZ_pocket3_at,0.0
395,2HPE_pocket7_at;3EBZ_pocket0_at,0.0342
396,5UPJ_pocket4_at;2HPE_pocket0_at,0.0104
397,1IVP_pocket6_at;6UPJ_pocket4_at,0.0526
398,1JLD_pocket5_at;1IDB_pocket1_at,0.0
399,1IDB_pocket2_at;4UPJ_pocket5_at,0.0
400,1JLD_pocket2_at;6UPJ_pocket5_at,0.0
401,2HPE_pocket10_at;1HII_pocket3_at,0.0
402,3S45_pocket8_at;3ECG_pocket10_at,0.0
403,3EC0_pocket4_at;3S45_pocket10_at,0.0
404,2MIP_pocket6_at;4UPJ_pocket5_at,0.0784
405,4UPJ_pocket5_at;1IDB_pocket10_at,0.0
406,3EC0_pocket0_at;1IVP_pocket0_at,0.4487
407,1HSI_pocket5_at;2HPF_pocket6_at,0.0
408,3ECG_pocket3_at;6UPJ_pocket6_at,0.0
409,1JLD_pocket6_at;1JLD_pocket8_at,0.0
410,3S45_pocket7_at;1IVQ_pocket5_at,0.0
411,3ECG_pocket0_at;3ECG_pocket1_at,0.0
412,3UPJ_pocket0_at;2HPE_pocket2_at,0.0
413,2HPF_pocket3_at;1HSH_pocket7_at,0.0189
414,3S45_pocket7_at;3EC0_pocket4_at,0.0
415,1IVQ_pocket2_at;3S45_pocket6_at,0.0
416,1IDA_pocket0_at;3S45_pocket11_at,0.0
417,1IDB_pocket4_at;1IVP_pocket6_at,0.0
418,3ECG_pocket11_at;1HSI_pocket4_at,0.0
419,1IDB_pocket8_at;1HSH_pocket3_at,0.0
420,3ECG_pocket9_at;1HSH_pocket4_at,0.3696
421,1HII_pocket2_at;1IDB_pocket3_at,0.0
422,3S45_pocket4_at;2HPF_pocket4_at,0.0
423,1IDB_pocket9_at;1IDB_pocket3_at,0.0
424,3ECG_pocket7_at;1HII_pocket5_at,0.0
425,1IDA_pocket1_at;3ECG_pocket10_at,0.0
426,3UPJ_pocket0_at;1IVP_pocket1_at,0.2574
427,1IDA_pocket3_at;1HSH_pocket0_at,0.0
428,2HPE_pocket1_at;1IVQ_pocket2_at,0.0
429,3EBZ_pocket2_at;3EC0_pocket2_at,0.0
430,6UPJ_pocket2_at;1HII_pocket6_at,0.0
431,1IVP_pocket6_at;1IVQ_pocket1_at,0.0
432,1IDB_pocket4_at;1IVP_pocket2_at,0.0
433,3EBZ_pocket2_at;1JLD_pocket2_at,0.0
434,1JLD_pocket2_at;3EC0_pocket0_at,0.0065
435,2HPE_pocket6_at;1IDB_pocket1_at,0.0
436,3ECG_pocket6_at;1IDA_pocket4_at,0.0
437,2MIP_pocket2_at;1IDA_pocket4_at,0.0
438,3ECG_pocket4_at;3S45_pocket2_at,0.6071
439,2HPE_pocket9_at;1JLD_pocket3_at,0.0
440,3S45_pocket11_at;3UPJ_pocket5_at,0.0
441,1JLD_pocket10_at;2HPE_pocket3_at,0.0
442,3EBZ_pocket10_at;1IVP_pocket4_at,0.0
443,3EC0_pocket0_at;1JLD_pocket6_at,0.0515
444,5UPJ_pocket2_at;1IVP_pocket7_at,0.0
445,2HPE_pocket7_at;3EBZ_pocket4_at,0.0
446,1HSI_pocket0_at;1HSI_pocket9_at,0.0
447,5UPJ_pocket0_at;2HPE_pocket2_at,0.0
448,3EC0_pocket8_at;3EC0_pocket9_at,0.0
449,3UPJ_pocket7_at;1IDB_pocket6_at,0.0
450,1IDB_pocket5_at;3EBZ_pocket8_at,0.0
451,1HSH_pocket3_at;2MIP_pocket1_at,0.0
452,2MIP_pocket0_at;3S45_pocket0_at,0.0909
453,2HPF_pocket4_at;3EC0_pocket0_at,0.0
454,2HPE_pocket7_at;1IVQ_pocket5_at,0.0
455,1HSH_pocket8_at;3EBZ_pocket1_at,0.0
456,3EC0_pocket9_at;3S45_pocket2_at,0.0
457,1JLD_pocket9_at;3ECG_pocket0_at,0.0
